0.636585217378,0.359551950311,0.0382502074799,q
0.296827169049,0.0593654338099,0.0043651054272,n
0.0,0.0,0.0,q
0.264721184911,0.175288689462,0.0151036509682,n
0.176208586445,0.035241717289,0.0117472390963,n
0.17916263445,0.0827111617778,0.0096175769509,n
0.176548279054,0.0353096558108,0.00802492177518,n
0.237247757766,0.0474495515532,0.00593119394415,n
0.0,0.0,0.0,n
0.292343911286,0.0904381570954,0.00766425060131,n
0.0,0.0,0.0,n
0.240376826326,0.180351838077,0.0214704569139,n
0.0,0.0,0.0,n
0.120773850824,0.0621121121661,0.0258800467359,n
0.334364173852,0.324704469914,0.0523716886958,n
0.507432242763,0.327443330207,0.0124581358661,n
0.166703597543,0.0333407195087,0.00303097450079,n
0.212230890311,0.0424461780622,0.0117906050173,n
0.182727887884,0.160550254243,0.0163826790044,n
0.429842485793,0.0859684971586,0.0186888037301,n
0.181970907035,0.0454927267588,0.0454927267588,n
0.0,0.0,0.0,n
0.543545459658,0.246182489486,0.0120677690924,q
0.262844242373,0.104435257627,0.00803348135594,n
0.475302546956,0.0950605093912,0.00819487149924,n
0.327020875655,0.121277786069,0.0121277786069,n
0.221621289365,0.0443242578729,0.0051539834736,n
0.816496580928,0.163299316186,0.0408248290464,n
0.206184143082,0.154911917366,0.00685450961797,n
0.0,0.0,0.0,q
0.381073255037,0.12925994365,0.012925994365,q
0.203338211147,0.0776595691542,0.00746726626482,n
0.0,0.0,0.0,n
0.0,0.0,0.0,n
0.0,0.0,0.0,n
0.0,0.0,0.0,n
0.0,0.0,0.0,n
0.364025905294,0.234353091966,0.0143649204561,q
0.278651649973,0.186631023925,0.0442058791324,n
0.818333303617,0.350330349997,0.0496013437624,n
0.517010217825,0.225447307269,0.0674867237705,n
0.16541497153,0.124458138021,0.0167340196574,q
0.516312075395,0.436483255005,0.0335724848229,q
0.309416418152,0.143414907771,0.102439219836,q
0.500711662014,0.128692040847,0.0160865051058,n
0.187589960638,0.100592978553,0.0438951606624,q
0.605657705123,0.322653951822,0.0276498481672,q
0.358077890227,0.26507566664,0.0291290656597,q
0.287590288891,0.103175180551,0.0286597723753,n
0.133438034767,0.0619959770151,0.0281799895523,q
0.253360486598,0.0506720973197,0.0281511651776,q
0.20113589508,0.0935367518695,0.0668119656211,q
0.516312075395,0.436483255005,0.0335724848229,q
0.392646618194,0.159808315298,0.0420449870413,q
0.471343117588,0.252791455621,0.043102252982,q
0.635356885992,0.275233184614,0.137616592307,n
0.444675452671,0.319911039515,0.0220765201245,q
0.440457386648,0.394786142838,0.0593617099818,n
0.237561563621,0.135891152431,0.0445572589745,q
0.549757104257,0.441971771404,0.0378981888967,n
0.588380588136,0.363014592659,0.0245440272321,q
0.508669522597,0.41472877498,0.039677209467,q
0.237381848056,0.176485880101,0.0236284167389,q
0.378120795936,0.192637823902,0.0474504564435,q
0.691822247606,0.375784617182,0.0285724927043,q
0.342532461555,0.140245631199,0.0637480141816,q
0.276672303787,0.20805837046,0.0163801430734,n
0.378559543733,0.199982753607,0.0833261473363,q
0.369806614642,0.223050465414,0.0588091569645,q
0.375498576537,0.12785077596,0.0235815700536,q
0.289990260113,0.154276474329,0.0636149795665,q
0.146456703535,0.0292913407071,0.0063676827624,q
0.286499254643,0.221162640527,0.0419867590156,q
0.47752036158,0.259721183594,0.017899358138,q
0.648011726556,0.241395612242,0.0579011570197,q
0.243107706051,0.211724717496,0.0145167711615,q
0.575445005319,0.321556879903,0.0581739746727,q
0.482044040831,0.230220850348,0.0575552125871,n
0.392462882289,0.321967009652,0.0290192408592,q
0.73620549224,0.705279271832,0.0761598324848,q
0.257006291928,0.178933792735,0.0389881420469,q
0.579484663511,0.154959212436,0.0407787401147,q
0.309259334317,0.0618518668635,0.0515432223862,q
0.572481191722,0.389927366576,0.0262139058856,q
0.28230661854,0.208757910456,0.0317449959042,q
0.335845610069,0.155902569891,0.0123732198326,q
0.276752560171,0.231261236529,0.0549204765971,q
0.437745487503,0.32552034752,0.0289277089002,q
0.499312167601,0.119273165199,0.0496971521663,q
0.732313581128,0.329230479544,0.0600826649174,q
0.488578290596,0.387194847038,0.0438463778768,q
0.586150725406,0.523632002882,0.0544573041829,q
0.415285181021,0.348683601451,0.0461117202188,q
0.35025539723,0.293615315882,0.0392554483903,q
0.581595224104,0.443210119574,0.0375319740898,q
0.65813133155,0.273866050668,0.103794483551,q
0.287433238382,0.090676579187,0.0647689851336,n
0.401513970964,0.347416344267,0.0360784959892,q
0.330524789054,0.266232022255,0.0537727781203,q
0.23130178893,0.161209713257,0.0344980571887,q
0.530158095451,0.44818849335,0.0349379495011,q
0.378559543733,0.199982753607,0.0833261473363,q
0.469946021702,0.340303158596,0.0523313827062,q
0.300956135107,0.214580870101,0.0384651619742,q
0.379146207753,0.144645488709,0.0452017152214,q
0.322160869327,0.213362057834,0.0261008446701,q
0.463720541063,0.287754397016,0.0149318316358,q
0.269933336628,0.223763452462,0.0493192048067,q
0.390349793107,0.189988832617,0.0328002358683,q
0.705574031277,0.17126658996,0.0658717653694,q
0.393810296832,0.308860533524,0.0227939965636,q
0.0,0.0,0.0,n
0.178115051457,0.11016816163,0.0335443785367,q
0.440943967326,0.232938754899,0.0970578145411,q
0.714666368424,0.218956446213,0.0513555948754,q
0.260892663365,0.169127939901,0.020152179393,q
0.196612524897,0.147911289749,0.0197114722633,q
0.597602029333,0.477780512219,0.040803581978,q
0.403007300357,0.224705204662,0.0561763011655,n
0.474637841527,0.310192474,0.0215691764684,q
0.459614012075,0.234155444695,0.057677056896,q
0.347788299281,0.254521846412,0.0171156720749,q
0.0,0.0,0.0,q
0.32240471765,0.0888103495692,0.0444051747846,q
0.316517834238,0.262380053681,0.0529928704951,q
0.303110808257,0.0782429285948,0.0782429285948,q
0.621440075991,0.525357046805,0.0384959766196,q
0.401643032344,0.28593274646,0.0490455992985,q
0.354030371862,0.252422650262,0.0452485728281,q
0.323749349454,0.243460444586,0.0191672986106,q
0.853913428274,0.3777526012,0.0497042896316,n
0.318267000174,0.0636534000347,0.0454667143105,q
0.0991970850442,0.0650295675689,0.00793043506938,q
0.519012249577,0.258928714576,0.0118814835932,q
